"group","value"
"C1",0.135744770520977
"C1",-0.448349677357436
"C1",-0.0346676588880889
"C1",0.326770766118836
"C1",-0.193557267708855
"C1",0.0445755367198008
"C1",0.296845077638666
"C1",0.127046435489115
"C1",-0.110748309242624
"C1",-0.574331979408044
"C1",0.835428706463107
"C1",-0.21741169530493
"C1",0.0158150620370824
"C1",0.570636247343307
"C1",0.365203264844158
"C1",0.934437317577526
"C1",0.708325560870562
"C1",-0.477570060681215
"C1",0.227001859692714
"C1",-0.12397233708286
"C1",0.0895639533758542
"C1",0.429014393872604
"C1",0.011944770927594
"C1",0.146164268444577
"C1",0.37146243839946
"C1",0.0385504320338935
"C1",-0.37986530662834
"C1",0.117668949306237
"C1",-0.111476231980893
"C1",-0.145078340189485
"C1",0.812808308529943
"C1",0.32349109484024
"C1",0.105093017297519
"C1",0.786656511410725
"C1",-0.290405511327761
"C1",0.134568453219292
"C1",0.56378565922068
"C1",0.72461064933492
"C1",0.486560819562151
"C1",0.269536199174047
"C1",0.865297085526204
"C1",-0.00750256961273812
"C1",-0.197343822503323
"C1",0.358425785408626
"C1",-0.157186816318707
"C1",0.350919993451066
"C1",0.297477757295785
"C1",0.0575078291220627
"C1",-0.0395951201954913
"C1",0.162943351762662
"C1",0.261640603062562
"C1",0.302215565975189
"C1",0.0836834661504656
"C1",0.24123782792251
"C1",-0.321599950738122
"C1",-0.643195062783211
"C1",-0.0434328814241358
"C1",0.155019746376882
"C1",-0.232140078601989
"C1",0.547329099042114
"C1",0.10096574990203
"C1",0.16025298828101
"C1",0.127085008075324
"C1",0.356920735529795
"C1",0.44675610058414
"C1",-0.305721259197206
"C1",-0.344147668056478
"C1",0.222093976606818
"C1",-0.24682596712824
"C1",0.377579501699843
"C1",0.501828121059093
"C1",0.377498230679268
"C1",0.250895036261062
"C1",0.0433531650887042
"C1",0.223548105632847
"C1",0.795662226047345
"C1",0.20080419582228
"C1",-0.32886386099258
"C1",0.206362682387612
"C1",0.432894939567512
"C1",0.119643579350206
"C1",-0.10202300923136
"C1",-0.274681013734161
"C1",-0.607292914510874
"C1",0.442384340690487
"C1",0.572085874615663
"C1",0.764544662513879
"C1",0.365196978890304
"C1",-0.463379822587273
"C1",-0.116063293100055
"C1",0.622579326129758
"C1",0.809859637897063
"C1",0.204379428547493
"C1",0.353398893838936
"C1",-0.0907523116323464
"C1",0.00771920156348729
"C1",0.0347606448971894
"C1",0.927879125418739
"C1",0.120778377485947
"C1",1.14444218869592
"C1",-0.173997929809195
"C1",0.157376537375845
"C1",-0.750919459941456
"C1",0.474916057448864
"C1",0.676687814830285
"C1",0.476374558634759
"C1",0.236578771180184
"C1",0.143414198536198
"C1",0.0539009185336971
"C1",0.380149584794844
"C1",0.534864243073047
"C1",-0.258494680758895
"C1",0.19851119086151
"C1",0.563187442655792
"C1",0.955121259043897
"C1",0.273042281549063
"C1",-0.160501321455079
"C1",0.818479684238034
"C1",-0.457086685958895
"C1",-0.161347167009165
"C1",-0.0278812074517409
"C1",-0.0950706664942719
"C1",0.160567964586197
"C1",0.556848345068747
"C1",0.423882708491788
"C1",-0.0194215642110189
"C1",-0.167300299280312
"C1",0.246035859034436
"C1",0.314850140719942
"C1",0.11779979221541
"C1",0.327520225857655
"C1",0.363840830697006
"C1",0.811668010650327
"C1",0.349693136076806
"C1",0.230275106963645
"C1",0.310960495473098
"C1",0.538539965346803
"C1",0.916952890436392
"C1",-0.0616876669793191
"C1",0.593929833996864
"C1",0.356112592796682
"C1",-0.521057507351609
"C1",-0.191757323320047
"C1",0.70829645650486
"C1",0.0301547625756034
"C1",0.663367199459007
"C1",-0.183705166201929
"C1",-0.286807320709275
"C1",0.122695324217819
"C1",-0.127048534840985
"C1",0.407641427091579
"C1",0.35472400311636
"C1",-0.149967295205276
"C1",0.61408153667169
"C1",-0.460721993449323
"C1",0.057029505288133
"C1",0.429056444076165
"C1",0.309612535467629
"C1",0.656204735852257
"C1",0.540959070331303
"C1",-0.126897035598344
"C1",0.444122697832259
"C1",-0.171952103753628
"C1",0.198274448373533
"C1",-0.13322197918152
"C1",0.450406188664623
"C1",0.950984439068862
"C1",-0.0326835348401183
"C1",-0.319298606880025
"C1",-0.203139225815199
"C1",0.168147651673598
"C1",0.505058661827152
"C1",0.357844161529548
"C1",-0.279601025581151
"C1",-0.548812257841885
"C1",0.941237412117235
"C1",0.547666867114512
"C1",-0.103996780895419
"C1",-0.196696372654305
"C1",0.179510816921844
"C1",-0.0971812281232675
"C1",0.114926661739342
"C1",-0.358276829080694
"C1",0.226010825371982
"C1",0.441614610915901
"C1",0.0100678350621071
"C1",0.121220144334117
"C1",-0.0813910247186308
"C1",-0.0940957228030868
"C1",0.229644063254274
"C1",0.093581165158352
